Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ali,2021-08-02 04:14:25,00:14:54,Autoplayed: user action: User_Interaction; ,Suits: Season 4: Not Just a Pretty Face (Episode 16),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:16:16,Not latest view,CA (Canada)
Ali,2021-08-02 03:29:40,00:29:48,Autoplayed: user action: User_Interaction; ,Suits: Season 4: Intent (Episode 15),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:42:45,00:42:45,CA (Canada)
Ali,2021-08-01 21:13:46,00:20:28,,New Girl: Season 3: Dance (Episode 22),,Apple iPhone 11 Pro,00:21:39,00:21:39,CA (Canada)
Ali,2021-08-01 04:04:22,00:22:00,,New Girl: Season 3: Big News (Episode 21),,Apple iPhone 11 Pro,00:21:43,00:21:43,CA (Canada)
Ali,2021-07-31 21:42:47,00:21:31,,New Girl: Season 3: Mars Landing (Episode 20),,Apple iPhone 11 Pro,00:21:39,00:21:39,CA (Canada)
Ali,2021-07-31 16:32:53,00:20:40,,New Girl: Season 3: Fired Up (Episode 19),,Apple iPhone 11 Pro,00:21:39,00:21:39,CA (Canada)
Ali,2021-07-30 19:35:55,00:01:17,Autoplayed: user action: None; ,How I Met Your Mother: Season 9: The Rehearsal Dinner (Episode 12),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:01:17,00:01:17,CA (Canada)
Ali,2021-07-30 19:14:44,00:21:06,,How I Met Your Mother: Season 9: Bedtime Stories (Episode 11),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:06,00:21:06,CA (Canada)
Ali,2021-07-30 18:53:21,00:21:18,,How I Met Your Mother: Season 9: Mom and Dad (Episode 10),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:18,00:21:18,CA (Canada)
Ali,2021-07-30 08:29:56,00:21:14,,How I Met Your Mother: Season 9: Platonish (Episode 9),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:14,00:21:14,CA (Canada)
Ali,2021-07-30 08:08:37,00:21:14,Autoplayed: user action: User_Interaction; ,How I Met Your Mother: Season 9: The Lighthouse (Episode 8),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:18,00:21:18,CA (Canada)
Ali,2021-07-30 07:47:14,00:21:18,,How I Met Your Mother: Season 9: No Questions Asked (Episode 7),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:18,00:21:18,CA (Canada)
Ali,2021-07-30 07:25:58,00:21:09,,How I Met Your Mother: Season 9: Knight Vision (Episode 6),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:15,00:21:15,CA (Canada)
Ali,2021-07-30 03:06:32,00:12:34,Autoplayed: user action: Unspecified; ,Suits: Season 4: Intent (Episode 15),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:13:51,Not latest view,CA (Canada)
Ali,2021-07-30 02:32:00,00:33:34,Autoplayed: user action: User_Interaction; ,Suits: Season 4: Derailed (Episode 14),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:42:39,00:42:39,CA (Canada)
Ali,2021-07-29 09:01:19,00:07:47,Autoplayed: user action: Unspecified; ,Suits: Season 4: Derailed (Episode 14),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:09:06,Not latest view,CA (Canada)
Ali,2021-07-29 08:03:31,00:19:09,Autoplayed: user action: User_Interaction; ,Suits: Season 4: Fork in the Road (Episode 13),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:44:21,00:44:21,CA (Canada)
Ali,2021-07-28 06:06:18,00:24:09,Autoplayed: user action: Unspecified; ,Suits: Season 4: Fork in the Road (Episode 13),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:25:12,Not latest view,CA (Canada)
Ali,2021-07-28 05:18:30,00:40:25,,Suits: Season 4: Respect (Episode 12),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:41:44,00:41:44,CA (Canada)
Ali,2021-07-28 05:17:10,00:01:11,,Suits: Season 4: Enough is Enough (Episode 11),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:02:11,00:02:11,CA (Canada)
Ali,2021-07-27 05:06:19,00:02:03,,Sex/Life: Season 1: The Wives Are in Connecticut (Episode 1),,Apple iPhone 11 Pro,00:21:49,00:21:49,CA (Canada)
Ali,2021-07-26 16:07:32,00:21:38,,New Girl: Season 3: Sister III (Episode 18),,Chrome PC (Cadmium),00:21:38,00:21:38,CA (Canada)
Ali,2021-07-25 15:01:51,00:21:17,,New Girl: Season 3: Sister II (Episode 17),,Apple iPhone 11 Pro,00:21:38,00:21:38,CA (Canada)
Ali,2021-07-24 15:34:24,00:21:44,,New Girl: Season 3: Sister (Episode 16),,Chrome PC (Cadmium),00:21:44,00:21:44,CA (Canada)
Ali,2021-07-24 07:44:48,00:21:37,,How I Met Your Mother: Season 8: The Over-Correction (Episode 10),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:21,00:21:21,CA (Canada)
Ali,2021-07-23 16:39:49,00:21:39,,New Girl: Season 3: Exes (Episode 15),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-07-23 04:23:13,01:38:32,,The Hangover,,Chrome PC (Cadmium),01:38:02,01:38:02,CA (Canada)
Ali,2021-07-23 04:19:42,00:02:36,,Meet the Fockers,,Chrome PC (Cadmium),00:02:36,00:02:36,CA (Canada)
Ali,2021-07-22 03:24:41,00:00:03,,"Love, Death & Robots: Volume 1: ALTERNATE HISTORIES (Episode 17)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:00:23,Not latest view,CA (Canada)
Ali,2021-07-22 03:14:11,00:10:25,,"Love, Death & Robots: Volume 1: THE WITNESS (Episode 3)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:10:45,00:10:45,CA (Canada)
Ali,2021-07-22 02:59:43,00:14:24,,"Love, Death & Robots: Volume 1: THE SECRET WAR (Episode 18)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:14:44,Not latest view,CA (Canada)
Ali,2021-07-22 02:43:38,00:15:38,Autoplayed: user action: User_Interaction; ,"Love, Death & Robots: Volume 1: SONNIE'S EDGE (Episode 1)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:15:38,00:15:38,CA (Canada)
Ali,2021-07-21 17:05:59,00:21:44,,New Girl: Season 3: Prince (Episode 14),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-07-20 16:50:03,00:08:31,,"Love, Death & Robots: Volume 1: ICE AGE (Episode 16)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:08:51,00:08:51,CA (Canada)
Ali,2021-07-20 16:34:49,00:14:59,Autoplayed: user action: User_Interaction; ,"Love, Death & Robots: Volume 1: BEYOND THE AQUILA RIFT (Episode 7)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:14:59,00:14:59,CA (Canada)
Ali,2021-07-19 15:57:13,00:21:32,,New Girl: Season 3: Birthday (Episode 13),,Apple iPhone 11 Pro,00:21:41,00:21:41,CA (Canada)
Ali,2021-07-18 16:51:02,00:21:39,,New Girl: Season 3: Basketsball (Episode 12),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-07-18 05:17:46,00:01:33,,Black Mirror: Season 5: Smithereens (Episode 2),,Chrome PC (Cadmium),01:07:57,01:07:57,CA (Canada)
Ali,2021-07-18 05:17:37,00:00:01,,Black Mirror: Season 5: Striking Vipers (Episode 1),,Chrome PC (Cadmium),00:00:01,Not latest view,CA (Canada)
Ali,2021-07-18 04:55:30,00:21:33,,New Girl: Season 3: Clavado En Un Bar (Episode 11),,Chrome PC (Cadmium),00:21:38,00:21:38,CA (Canada)
Ali,2021-07-17 16:14:53,00:21:50,,New Girl: Season 3: Thanksgiving III (Episode 10),,Chrome PC (Cadmium),00:21:40,00:21:40,CA (Canada)
Ali,2021-07-17 11:08:58,00:10:25,,"Love, Death & Robots: Volume 1: THREE ROBOTS (Episode 2)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:10:25,00:10:25,CA (Canada)
Ali,2021-07-17 11:07:11,00:00:10,Autoplayed: user action: User_Interaction; ,"Love, Death & Robots: Volume 2: Automated Customer Service (Episode 1)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:00:10,Not latest view,CA (Canada)
Ali,2021-07-17 10:45:29,00:21:16,,How I Met Your Mother: Season 8: The Pre-Nup (Episode 2),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:20,00:21:20,CA (Canada)
Ali,2021-07-17 10:24:04,00:21:18,,How I Met Your Mother: Season 8: Farhampton (Episode 1),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:21:18,00:21:18,CA (Canada)
Ali,2021-07-17 10:23:38,00:00:04,Autoplayed: user action: None; ,How I Met Your Mother: Season 1: Pilot (Episode 1),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:00:04,00:00:04,CA (Canada)
Ali,2021-07-17 10:23:17,00:00:04,Autoplayed: user action: None; ,How I Met Your Mother: Season 1: Pilot (Episode 1),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:00:04,Not latest view,CA (Canada)
Ali,2021-07-17 03:45:00,00:05:51,,New Girl: Season 3: Longest Night Ever (Episode 9),,Chrome PC (Cadmium),00:21:40,00:21:40,CA (Canada)
Ali,2021-07-17 02:27:05,00:15:44,,New Girl: Season 3: Longest Night Ever (Episode 9),,Chrome PC (Cadmium),00:15:49,Not latest view,CA (Canada)
Ali,2021-07-17 02:05:23,00:21:38,,New Girl: Season 3: Menus (Episode 8),,Chrome PC (Cadmium),00:21:38,00:21:38,CA (Canada)
Ali,2021-07-16 20:54:41,00:21:37,,New Girl: Season 3: Coach (Episode 7),,Chrome PC (Cadmium),00:21:38,00:21:38,CA (Canada)
Ali,2021-07-16 20:32:49,00:21:33,,New Girl: Season 3: Keaton (Episode 6),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-07-16 05:09:51,00:22:09,,New Girl: Season 3: The Box (Episode 5),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-07-15 16:09:24,00:23:43,,New Girl: Season 3: The Captain (Episode 4),,Chrome PC (Cadmium),00:21:40,00:21:40,CA (Canada)
Ali,2021-07-14 16:47:10,00:21:19,,New Girl: Season 3: Double Date (Episode 3),,Chrome PC (Cadmium),00:21:37,00:21:37,CA (Canada)
Ali,2021-07-14 04:33:08,01:44:28,,Meet the Parents,,Chrome PC (Cadmium),01:43:58,01:43:58,CA (Canada)
Ali,2021-07-14 04:25:56,00:00:01,Autoplayed: user action: User_Interaction; ,Blindspot: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),00:00:01,00:00:01,CA (Canada)
Ali,2021-07-10 02:29:14,00:21:38,,New Girl: Season 3: Nerd (Episode 2),,Apple iPhone 11 Pro,00:21:37,00:21:37,CA (Canada)
Ali,2021-07-10 02:07:41,00:21:27,,New Girl: Season 3: All In (Episode 1),,Apple iPhone 11 Pro,00:21:41,00:21:41,CA (Canada)
Ali,2021-07-09 22:57:01,00:21:47,,New Girl: Season 2: Elaine's Big Day (Episode 25),,Chrome PC (Cadmium),00:21:37,00:21:37,CA (Canada)
Ali,2021-07-09 22:33:11,00:22:56,,New Girl: Season 2: Winston's Birthday (Episode 24),,Chrome PC (Cadmium),00:21:47,00:21:47,CA (Canada)
Ali,2021-07-09 17:07:08,00:21:56,,New Girl: Season 2: Virgins (Episode 23),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-07-05 01:30:43,00:21:47,,New Girl: Season 2: Bachelorette Party (Episode 22),,Apple iPhone 11 Pro,00:21:37,00:21:37,CA (Canada)
Ali,2021-07-05 01:30:31,00:00:03,,New Girl: Season 2: First Date (Episode 21),,Apple iPhone 11 Pro,00:16:40,00:16:40,CA (Canada)
Ali,2021-07-04 04:54:21,00:04:14,,New Girl: Season 2: First Date (Episode 21),,Chrome PC (Cadmium),00:16:43,Not latest view,CA (Canada)
Ali,2021-07-04 04:54:06,00:00:02,Autoplayed: user action: User_Interaction; ,New Girl: Season 2: Bachelorette Party (Episode 22),,Chrome PC (Cadmium),00:00:02,Not latest view,CA (Canada)
Ali,2021-07-04 02:43:32,00:22:18,,New Girl: Season 2: First Date (Episode 21),,Chrome PC (Cadmium),00:21:38,Not latest view,CA (Canada)
Ali,2021-07-01 16:36:07,00:21:57,,New Girl: Season 2: Chicago (Episode 20),,Apple iPhone 11 Pro,00:22:14,00:22:14,CA (Canada)
Ali,2021-06-29 02:11:42,00:22:05,Autoplayed: user action: User_Interaction; ,New Girl: Season 2: Quick Hardening Caulk (Episode 19),,Sony PS5,00:21:33,00:21:33,CA (Canada)
Ali,2021-06-29 01:42:05,00:00:05,Autoplayed: user action: Visibility_Timeout; ,The Office (U.S.): Season 6: Sabre (Episode 15),,Sony PS5,00:00:06,Not latest view,CA (Canada)
Ali,2021-06-29 01:39:49,00:00:51,,Long shot,,Sony PS5,01:33:44,01:33:44,CA (Canada)
Ali,2021-06-27 16:31:10,00:21:37,,New Girl: Season 2: Tinfinity (Episode 18),,Chrome PC (Cadmium),00:21:37,00:21:37,CA (Canada)
Ali,2021-06-26 16:31:24,00:21:39,,New Girl: Season 2: Parking Spot (Episode 17),,Chrome PC (Cadmium),00:21:39,00:21:39,CA (Canada)
Ali,2021-06-25 17:28:58,00:21:43,,New Girl: Season 2: Table 34 (Episode 16),,Chrome PC (Cadmium),00:21:38,00:21:38,CA (Canada)
Ali,2021-06-23 16:21:12,00:21:46,,New Girl: Season 2: Cooler (Episode 15),,Chrome PC (Cadmium),00:21:37,00:21:37,CA (Canada)
Ali,2021-06-19 03:53:12,00:21:32,,New Girl: Season 2: Pepperwood (Episode 14),,Chrome PC (Cadmium),00:21:36,00:21:36,CA (Canada)
Ali,2021-06-16 17:17:37,00:21:32,,New Girl: Season 2: A Father's Love (Episode 13),,Chrome PC (Cadmium),00:21:37,00:21:37,CA (Canada)
Ali,2021-06-15 22:17:35,00:21:36,,New Girl: Season 2: Cabin (Episode 12),,Chrome PC (Cadmium),00:21:36,00:21:36,CA (Canada)
Ali,2021-06-12 06:31:21,01:25:13,Autoplayed: user action: User_Interaction; ,Bad Trip,,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,01:25:13,01:25:13,CA (Canada)
Ali,2021-06-11 00:05:34,00:21:52,,New Girl: Season 2: Santa (Episode 11),,Chrome PC (Cadmium),00:21:40,00:21:40,CA (Canada)
Ali,2021-06-10 23:43:56,00:21:37,,New Girl: Season 2: Bathtub (Episode 10),,Chrome PC (Cadmium),00:21:37,00:21:37,CA (Canada)
Ali,2021-03-09 17:08:18,00:21:10,,Parks and Recreation: Season 5: Jerry's Retirement (Episode 20),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-03-06 16:56:11,00:21:08,,Parks and Recreation: Season 5: Article Two (Episode 19),,Chrome PC (Cadmium),00:21:24,00:21:24,CA (Canada)
Ali,2021-03-05 17:33:10,00:21:58,,Parks and Recreation: Season 5: Animal Control (Episode 18),,Chrome PC (Cadmium),00:21:24,00:21:24,CA (Canada)
Ali,2021-03-05 03:37:55,00:21:24,,Parks and Recreation: Season 5: Partridge (Episode 17),,Chrome PC (Cadmium),00:21:23,00:21:23,CA (Canada)
Ali,2021-03-05 03:17:01,00:00:01,,Sons of Anarchy: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),00:00:01,00:00:01,CA (Canada)
Ali,2021-03-04 17:23:57,00:21:40,,Schitt's Creek: Season 3: New Car (Episode 3),,Chrome PC (Cadmium),00:21:20,00:21:20,CA (Canada)
Ali,2021-03-03 20:32:29,00:21:21,,Schitt's Creek: Season 3: The Throuple (Episode 2),,Chrome PC (Cadmium),00:21:21,00:21:21,CA (Canada)
Ali,2021-03-03 04:49:56,00:21:23,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: Opening Night (Episode 1),,Sony PS5,00:21:23,00:21:23,CA (Canada)
Ali,2021-03-03 02:15:09,00:21:11,,Parks and Recreation: Season 5: Bailout (Episode 16),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-03-02 03:28:05,00:21:42,,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-03-01 16:28:46,00:21:26,,Parks and Recreation: Season 5: Leslie and Ben (Episode 14),,Apple iPhone 11 Pro,00:21:26,00:21:26,CA (Canada)
Ali,2021-03-01 02:23:36,00:21:12,,Parks and Recreation: Season 5: Emergency Response (Episode 13),,Chrome PC (Cadmium),00:21:25,00:21:25,CA (Canada)
Ali,2021-02-28 20:18:07,00:21:09,,Parks and Recreation: Season 5: Ann's Decision (Episode 12),,Chrome PC (Cadmium),00:21:26,00:21:26,CA (Canada)
Ali,2021-02-28 16:56:02,00:20:57,,Parks and Recreation: Season 5: Women in Garbage (Episode 11),,Chrome PC (Cadmium),00:21:29,00:21:29,CA (Canada)
Ali,2021-02-28 16:52:06,00:00:45,,Parks and Recreation: Season 5: Women in Garbage (Episode 11),,Chrome PC (Cadmium),00:00:45,Not latest view,CA (Canada)
Ali,2021-02-28 09:11:47,00:00:21,,Bee Movie,,Apple iPhone 11 Pro,00:34:29,00:34:29,CA (Canada)
Ali,2021-02-27 22:50:38,00:21:11,,Parks and Recreation: Season 5: Two Parties (Episode 10),,Chrome PC (Cadmium),00:21:25,00:21:25,CA (Canada)
Ali,2021-02-27 04:50:55,00:21:24,,Parks and Recreation: Season 5: Ron and Diane (Episode 9),,Chrome PC (Cadmium),00:21:29,00:21:29,CA (Canada)
Ali,2021-02-27 03:58:48,00:21:26,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 2: Happy Anniversary (Episode 13),,Sony PS5,00:21:26,00:21:26,CA (Canada)
Ali,2021-02-27 03:58:16,00:00:11,Autoplayed: user action: Unspecified; ,Parks and Recreation: Season 5: Ron and Diane (Episode 9),,Sony PS5,00:00:11,Not latest view,CA (Canada)
Ali,2021-02-26 16:42:53,00:21:07,,Parks and Recreation: Season 5: Pawnee Commons (Episode 8),,Apple iPhone 11 Pro,00:21:26,00:21:26,CA (Canada)
Ali,2021-02-25 20:36:11,00:19:56,,Parks and Recreation: Season 5: Leslie vs. April (Episode 7),,Apple iPhone 11 Pro,00:21:24,00:21:24,CA (Canada)
Ali,2021-02-25 16:48:29,00:21:15,,Parks and Recreation: Season 5: Ben's Parents (Episode 6),,Apple iPhone 11 Pro,00:21:30,00:21:30,CA (Canada)
Ali,2021-02-25 04:54:51,00:21:15,,Parks and Recreation: Season 5: Halloween Surprise (Episode 5),,Chrome PC (Cadmium),00:21:28,00:21:28,CA (Canada)
Ali,2021-02-25 04:31:05,00:21:11,,Parks and Recreation: Season 5: Sex Education (Episode 4),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-02-23 23:06:53,00:21:09,,Parks and Recreation: Season 5: How a Bill Becomes a Law (Episode 3),,Apple iPhone 11 Pro,00:21:25,00:21:25,CA (Canada)
Ali,2021-02-23 18:00:42,00:20:53,,Parks and Recreation: Season 5: Soda Tax (Episode 2),,Apple iPhone 11 Pro,00:21:10,00:21:10,CA (Canada)
Ali,2021-02-22 17:49:00,00:20:50,,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),,Chrome PC (Cadmium),00:21:08,00:21:08,CA (Canada)
Ali,2021-02-21 21:56:42,00:20:49,,"Parks and Recreation: Season 4: Win, Lose, or Draw (Episode 22)",,Chrome PC (Cadmium),00:21:08,00:21:08,CA (Canada)
Ali,2021-02-21 21:35:12,00:20:49,,Parks and Recreation: Season 4: Bus Tour (Episode 21),,Chrome PC (Cadmium),00:21:08,00:21:08,CA (Canada)
Ali,2021-02-21 16:55:59,00:21:06,,Parks and Recreation: Season 4: The Debate (Episode 20),,Apple iPhone 11 Pro,00:21:06,00:21:06,CA (Canada)
Ali,2021-02-21 05:31:49,00:20:53,,Parks and Recreation: Season 4: Live Ammo (Episode 19),,Chrome PC (Cadmium),00:21:06,00:21:06,CA (Canada)
Ali,2021-02-21 05:04:05,00:21:36,,Parks and Recreation: Season 4: Lucky (Episode 18),,Chrome PC (Cadmium),00:21:26,00:21:26,CA (Canada)
Ali,2021-02-21 01:36:50,00:00:07,,Parks and Recreation: Season 4: Lucky (Episode 18),,Chrome PC (Cadmium),00:03:37,Not latest view,CA (Canada)
Ali,2021-02-21 00:31:31,00:03:13,,Parks and Recreation: Season 4: Lucky (Episode 18),,Chrome PC (Cadmium),00:03:30,Not latest view,CA (Canada)
Ali,2021-02-20 19:51:41,00:21:07,,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),,Chrome PC (Cadmium),00:21:13,00:21:13,CA (Canada)
Ali,2021-02-20 04:37:26,00:21:07,,Parks and Recreation: Season 4: Sweet Sixteen (Episode 16),,Chrome PC (Cadmium),00:21:26,00:21:26,CA (Canada)
Ali,2021-02-20 04:03:37,00:21:08,,Parks and Recreation: Season 4: Dave Returns (Episode 15),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-02-20 03:42:26,00:21:10,,Parks and Recreation: Season 4: Operation Ann (Episode 14),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-02-19 17:55:20,00:21:09,,Parks and Recreation: Season 4: Bowling for Votes (Episode 13),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-02-19 17:32:58,00:21:36,,Parks and Recreation: Season 4: Campaign Ad (Episode 12),,Chrome PC (Cadmium),00:21:33,00:21:33,CA (Canada)
Ali,2021-02-19 05:54:13,00:21:13,,Parks and Recreation: Season 4: The Comeback Kid (Episode 11),,Chrome PC (Cadmium),00:21:06,00:21:06,CA (Canada)
Ali,2021-02-19 05:17:52,00:34:52,,Role Models,,Chrome PC (Cadmium),00:35:22,00:35:22,CA (Canada)
Ali,2021-02-18 17:17:40,00:21:10,,Parks and Recreation: Season 4: Citizen Knope (Episode 10),,Apple iPhone 11 Pro,00:21:29,00:21:29,CA (Canada)
Ali,2021-02-18 02:38:59,00:21:08,,Parks and Recreation: Season 4: The Trial of Leslie Knope (Episode 9),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-02-18 02:17:27,00:21:15,,Parks and Recreation: Season 4: Smallest Park (Episode 8),,Chrome PC (Cadmium),00:21:31,00:21:31,CA (Canada)
Ali,2021-02-17 04:14:54,00:15:59,,Conversations with a Killer: The Ted Bundy Tapes: Limited Series: Handsome Devil (Episode 1),,Chrome PC (Cadmium),00:15:59,00:15:59,CA (Canada)
Ali,2021-02-17 03:43:38,00:21:09,,Parks and Recreation: Season 4: The Treaty (Episode 7),,Chrome PC (Cadmium),00:21:27,00:21:27,CA (Canada)
Ali,2021-02-17 03:12:12,00:27:16,,Parks and Recreation: Season 4: End of the World (Episode 6),,Chrome PC (Cadmium),00:27:14,00:27:14,CA (Canada)
Ali,2021-02-16 17:10:05,00:16:07,Autoplayed: user action: Unspecified; ,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: The Hard Truth (Episode 4),,Sony PS5,00:54:51,00:54:51,CA (Canada)
Ali,2021-02-16 06:13:49,00:38:32,Autoplayed: user action: Unspecified; ,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: The Hard Truth (Episode 4),,Sony PS5,00:38:46,Not latest view,CA (Canada)
Ali,2021-02-16 01:03:02,00:21:28,,Parks and Recreation: Season 4: Meet 'n' Greet (Episode 5),,Chrome PC (Cadmium),00:21:26,00:21:26,CA (Canada)
Ali,2021-02-16 00:41:49,00:21:11,,Parks and Recreation: Season 4: Pawnee Rangers (Episode 4),,Chrome PC (Cadmium),00:21:28,00:21:28,CA (Canada)
Ali,2021-02-15 04:00:04,00:00:03,Autoplayed: user action: None; ,Parks and Recreation: Season 4: Pawnee Rangers (Episode 4),,Sony PS5,00:00:03,Not latest view,CA (Canada)
Ali,2021-02-15 03:38:31,00:21:10,,Parks and Recreation: Season 4: Born & Raised (Episode 3),,Sony PS5,00:21:29,00:21:29,CA (Canada)
Ali,2021-02-15 03:17:20,00:21:10,Autoplayed: user action: Unspecified; ,Parks and Recreation: Season 4: Ron and Tammys (Episode 2),,Sony PS5,00:21:25,00:21:25,CA (Canada)
Ali,2021-02-15 03:17:17,00:00:01,Autoplayed: user action: None; ,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: The Hard Truth (Episode 4),,Sony PS5,00:00:01,Not latest view,CA (Canada)
Ali,2021-02-14 18:22:25,00:20:52,,Parks and Recreation: Season 4: I'm Leslie Knope (Episode 1),,Chrome PC (Cadmium),00:21:25,00:21:25,CA (Canada)
Ali,2021-02-14 17:29:17,00:50:46,,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: Down the Rabbit Hole (Episode 3),,Chrome PC (Cadmium),00:50:58,00:50:58,CA (Canada)
Ali,2021-02-14 07:14:46,00:00:10,Autoplayed: user action: None; ,The Confession Killer: Limited Series: Everything Except Poison (Episode 1),,Sony PS5,00:00:10,00:00:10,CA (Canada)
Ali,2021-02-14 06:16:49,00:50:18,,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: Secrets of the Cecil (Episode 2),,Sony PS5,00:53:13,00:53:13,CA (Canada)
Ali,2021-02-14 04:57:28,00:46:53,,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: Lost in Los Angeles (Episode 1),,Sony PS5,00:50:39,00:50:39,CA (Canada)
Ali,2021-02-14 03:29:37,00:03:49,Autoplayed: user action: Unspecified; ,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: Lost in Los Angeles (Episode 1),,Sony PS5,00:03:49,Not latest view,CA (Canada)
Ali,2021-02-13 21:23:54,00:27:28,,Parks and Recreation: Season 3: Li'l Sebastian (Episode 16),,Chrome PC (Cadmium),00:27:47,00:27:47,CA (Canada)
Ali,2021-02-13 21:02:34,00:20:49,,Parks and Recreation: Season 3: The Bubble (Episode 15),,Chrome PC (Cadmium),00:21:08,00:21:08,CA (Canada)
Ali,2021-02-13 20:41:18,00:21:04,,Parks and Recreation: Season 3: Road Trip (Episode 14),,Chrome PC (Cadmium),00:21:20,00:21:20,CA (Canada)
Ali,2021-02-13 06:31:00,00:24:38,,Parks and Recreation: Season 3: The Fight (Episode 13),,Sony PS5,00:24:56,00:24:56,CA (Canada)
Ali,2021-02-13 06:07:51,00:21:08,,Parks and Recreation: Season 3: Eagleton (Episode 12),,Sony PS5,00:21:02,00:21:02,CA (Canada)
Ali,2021-02-13 05:41:08,00:26:16,Autoplayed: user action: Unspecified; ,Parks and Recreation: Season 3: Jerry's Painting (Episode 11),,Sony PS5,00:26:34,00:26:34,CA (Canada)
Ali,2021-02-12 18:11:03,00:05:33,,Parks and Recreation: Season 3: Soulmates (Episode 10),,Apple iPhone 11 Pro,00:21:14,00:21:14,CA (Canada)
Ali,2021-02-12 18:03:03,00:07:52,,Parks and Recreation: Season 3: Soulmates (Episode 10),,Apple iPhone 11 Pro,00:15:41,Not latest view,CA (Canada)
Ali,2021-02-12 17:54:50,00:07:31,,Parks and Recreation: Season 3: Soulmates (Episode 10),,Apple iPhone 11 Pro,00:07:49,Not latest view,CA (Canada)
Ali,2021-02-12 06:02:37,00:00:02,,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series: Lost in Los Angeles (Episode 1),,Chrome PC (Cadmium),00:00:02,Not latest view,CA (Canada)
